Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Mozambique,MOZ,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.36,NA,NA,NA,NA,NA,80.36,NA,NA,NA,NA,NA,68.74,NA,NA,NA,NA,NA,NA,NA
Mozambique,MOZ,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.90534,NA,NA,NA,NA,NA,NA,NA,NA,22.13369,17.90496,21.93735,23.21016,34.45077,25.29526,18.90092,19.34162,20.75721,21.18462,20.06957,19.98495,19.91442,20.25938,NA,NA,NA,10.99822998,12.47970963,14.31824017,17.19178963,NA,23.55279922,33.84355927,33.90298843,38.82052994,51.42074966,50.15956116,55.10712814,50.96297073,48.12617874,45.65098953,NA,NA
Mozambique,MOZ,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.49127,NA,NA,NA,NA,NA,NA,NA,NA,47.6717,36.59813,42.5398,41.811,52.47608,39.98225,32.53801,31.3647,32.25717,32.30196,29.88616,29.78584,30.77705,31.38529,NA,NA,NA,16.95800018,19.74074936,23.35090065,27.23826981,NA,35.01657867,48.49845123,48.0815506,52.31171036,65.98610687,62.37773895,65.49964142,60.40296173,56.25226974,52.85150146,NA,NA
Mozambique,MOZ,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.18193,NA,NA,NA,NA,NA,NA,NA,NA,34.87506,27.23452,32.22017,32.48469,43.44102,32.61463,25.69575,25.33448,26.49713,26.70907,24.94609,24.87327,25.36088,25.85308,NA,NA,NA,13.97299957,16.09775925,18.81952095,22.20420074,NA,29.27955055,41.16839981,40.9874382,45.55931854,58.69615173,56.26371002,60.30001068,55.6792717,52.18582153,49.24856949,NA,NA
Myanmar,MMR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myanmar,MMR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.72205,28.13273,34.62158,33.62096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.64031219,73.67952728,74.45648956,75.97080231,78.66905975,81.01226044,NA,NA,91.60845947,91.98551178,92.67349243,96.7735672,NA,NA,NA,NA,NA
Myanmar,MMR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.90982,39.85253,49.01529,45.1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.98409271,78.10999298,76.10289001,76.86019135,79.30918121,82.13047028,NA,NA,86.83708954,90.68688202,91.38310242,93.1736908,NA,NA,NA,NA,NA
Myanmar,MMR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.69507,33.88248,41.69223,39.30427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.81549072,75.89868927,75.28099823,76.41648102,78.98999023,81.57305908,NA,88.08255005,89.21491241,91.333992,92.02590942,94.9661026,NA,NA,NA,NA,NA
Namibia,NAM,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.46,NA,NA,NA,NA,NA,22.6,NA,NA,NA,NA,NA,NA
Namibia,NAM,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.32317,NA,76.33016,NA,NA,NA,101.19859,99.19107819,96.76670074,97.2816925,97.71247101,97.21248627,89.88610077,88.95732117,86.25959778,NA,83.30354309,87.97625732,84.64054108,NA,88.02883148,NA,NA,NA
Namibia,NAM,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.86574,NA,67.68201,NA,NA,NA,90.62353,89.89621735,85.58207703,90.24252319,87.11287689,88.43695068,80.74214172,81.64144897,78.47305298,NA,74.16213226,80.52880096,77.83731079,NA,82.72059631,NA,NA,NA
Namibia,NAM,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.06892,NA,72.00114,69.37841,77.55174,NA,95.91218,94.54450226,91.17739105,93.76371002,92.41425323,92.82562256,85.31411743,85.29781342,82.36543274,NA,78.73336029,84.25119019,81.23381805,NA,85.37145233,NA,NA,NA
Nepal,NPL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.73,NA,NA,NA,NA,NA,NA,NA,47.08,NA,NA,NA,NA,NA,NA,14.95,NA,NA,NA,NA,NA
Nepal,NPL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.67729,NA,NA,NA,NA,NA,NA,56.52859116,59.26953888,62.08203125,67.17046356,70.02127838,70.29718781,74.70065308,77.05309296,NA,81.49237823,NA,NA,NA,105.7854004,104.3455963,106.989502,NA
Nepal,NPL,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.71938,NA,NA,NA,NA,NA,NA,75.95098877,79.37275696,77.47679138,83.99069214,84.56671906,84.42356873,86.36376953,84.91410828,NA,82.34539795,NA,NA,NA,96.56297302,95.56175232,96.51612091,NA
Nepal,NPL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.96038,NA,NA,54.80403,60.10849,NA,NA,NA,NA,NA,NA,66.42803955,69.50533295,69.93097687,75.7090683,77.42520142,77.50700378,80.67655945,81.0951767,NA,81.93232727,NA,NA,NA,101.0266418,99.81462097,101.5919189,NA
Netherlands,NLD,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands,NLD,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.55689,97.77745,98.40352,97.49333,97.19203,97.49971,95.99874,95.13,94.11326,94.81178,99.6288,100.67049,98.9634,96.74532,91.84212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.62210846,97.69735718,98.21234894,100.2640686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands,NLD,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.48319,94.93267,94.56758,93.71808,93.84233,93.96668,93.15527,91.25932,90.8586,91.16977,94.90851,96.17505,95.22337,92.47717,87.80168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.6128006,99.19904327,99.53101349,102.1420364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Netherlands,NLD,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.98509,96.32249,96.44145,95.56207,95.47826,95.69208,94.54362,93.14907,92.44765,92.94825,97.21429,98.37163,97.05156,94.56465,89.77858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.63844299,98.46338654,98.88510895,101.2234879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,NCL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,NCL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,NCL,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Caledonia,NCL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,NZL,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,NZL,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.6254,104.0425,105.91636,104.74127,101.06092,98.51152,98.16126,100.80583,102.14054,103.20299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,NZL,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.22539,103.57818,105.21725,104.2509,102.0298,100.56293,99.84577,100.35153,101.34969,104.04034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
New Zealand,NZL,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.95202,103.80546,105.5594,104.49091,101.55537,99.55754,99.02057,100.57401,101.73693,103.63025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nicaragua,NIC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.06,NA,NA,NA,NA,15.67,NA,NA,17.59,NA,NA,NA,15.6,NA,NA,NA,10.83,NA,NA,NA,NA,NA,NA
Nicaragua,NIC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.4065,30.21944,30.90941,34.08091,NA,NA,NA,38.30173,37.67514,33.46033,38.44912,NA,34.82989,33.90088,32.91048,36.08402,43.79537,54.05252,55.40957,NA,NA,NA,NA,53.49358,58.36672,53.43869,NA,NA,NA,69.7747879,69.73448181,70.80821228,76.87355804,75.11785889,74.8091507,77.27851868,77.90164185,79.24600983,79.12230682,NA,83.41893768,NA,NA,NA,NA,NA
Nicaragua,NIC,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.12514,27.49321,27.81355,29.88673,NA,NA,NA,31.77205,31.56976,27.76249,30.20104,NA,27.43238,27.49051,25.37786,26.47781,32.8595,40.7133,40.6645,NA,NA,NA,NA,43.90077,49.20041,45.12799,NA,NA,NA,64.18354797,61.96627045,61.77608871,68.89076996,68.16404724,68.17504883,70.88179016,71.60118866,72.30454254,71.73130035,NA,77.42736053,NA,NA,NA,NA,NA
Nicaragua,NIC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.25032,28.83807,29.34153,31.95736,30.16567,NA,NA,34.99677,34.58405,30.57406,34.26957,NA,31.0875,30.65953,29.10247,31.22901,38.27337,47.32121,47.96985,41.67026,39.15917,42.18417,44.40644,48.65007,53.73069,49.2275,NA,NA,NA,66.9386673,65.79022217,66.22712708,72.82650757,71.59153748,71.44181824,74.02783966,74.69817352,75.71643829,75.36054993,NA,80.36277008,NA,NA,NA,NA,NA
Niger,NER,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.19,NA,81.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.93,NA,72.02,NA,NA,NA,50.34,NA,NA,NA,NA
Niger,NER,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44802,4.33902,4.45833,4.63575,4.91228,5.39,6.20908,7.40091,9.74824,10.99996,11.23647,11.88839,12.92775,14.22043,14.45181,15.9727,16.69817,NA,11.15718,11.46807,13.39587,13.9455,13.37604,NA,10.3447,14.56318,14.28041,15.04546,15.32460022,15.2513504,15.82118034,17.46187973,17.39179993,21.79570007,23.96158028,26.55047989,32.15523148,32.10868073,34.01184082,35.13595963,38.86093903,43.08045959,43.97676086,NA,NA
Niger,NER,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.56444,9.09027,9.16573,8.83054,9.31085,10.13396,11.22657,13.85855,12.36446,17.24807,18.69638,22.55459,24.358,26.37209,25.4145,28.06379,30.06462,NA,19.77157,22.31211,22.41903,23.69126,20.21782,NA,17.85621,14.68632,23.2917,24.51789,25.31574059,23.00101089,24.24578094,26.1644001,24.99485016,33.27219009,36.73107147,39.78329849,48.29627991,45.40150833,47.92897034,46.38399887,51.77772141,55.2754097,54.99113083,NA,NA
Niger,NER,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56141,6.7664,6.86323,6.7819,7.17172,7.83753,8.75847,10.65608,11.07052,14.19901,15.10605,17.42456,18.82804,20.47363,20.08047,22.17197,23.43003,NA,15.48125,16.99647,18.07165,18.98373,16.88728,NA,14.18736,14.62622,18.84345,19.82232,20.37449074,19.20391083,20.15854073,21.92222023,21.26688957,27.64045906,30.48493004,33.33597946,40.39575958,38.8752594,41.09881973,40.88277817,45.48460007,49.31235886,49.59088898,NA,NA
Nigeria,NGA,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.01,NA,NA,NA,NA,NA,NA,57.06,NA,NA,NA,63.5,NA,NA,NA,NA,NA,NA,53.46,NA,NA,NA,NA,NA,53.47,NA,NA,NA,NA,NA,NA
Nigeria,NGA,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.83511353,74.94641876,80.18511963,71.56252289,64.0697403,68.37840271,71.52314758,NA,NA,NA,NA,NA
Nigeria,NGA,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.90730286,89.98571014,100.4973221,88.99806213,74.4052124,77.96351624,80.2702179,NA,NA,NA,NA,NA
Nigeria,NGA,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.53275299,82.63111877,90.56745911,80.47471619,69.35430145,73.28177643,76.00015259,NA,NA,NA,NA,NA
North America,NAC,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North America,NAC,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North America,NAC,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
North America,NAC,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Mariana Islands,MNP,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Mariana Islands,MNP,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Mariana Islands,MNP,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Northern Mariana Islands,MNP,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Norway,NOR,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.7331,NA,97.95127,97.86401,100.08312,101.14454,101.16514,101.68923,100.73744,99.08274,99.96942,100.95512,NA,100.86134,100.09826,96.48556,98.81521,96.49873,95.04617,95.54051,100.07455,101.18289,99.53748,NA,NA,NA,NA,97.7502,97.0878067,98.77274323,101.8984375,102.6225204,103.8677216,102.7510605,99.60675049,98.62133789,98.27351379,99.39273834,101.263031,99.28981018,98.02954102,99.85357666,100.2127914,NA,NA
Norway,NOR,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.56412,NA,97.30789,98.10332,98.96129,98.76726,101.98115,101.86221,101.10468,98.6627,99.51717,100.39175,NA,99.88945,99.65742,98.31028,97.58126,96.24501,95.16805,94.92192,99.93281,101.36737,100.51971,NA,NA,NA,NA,97.67593,98.23121643,97.24247742,101.3849487,102.9878387,103.3764725,102.7116623,100.7039413,96.71711731,97.78383636,99.33180237,101.4989014,99.45420837,97.30303955,98.85484314,100.6618195,NA,NA
Norway,NOR,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.04367,99.3879,97.62186,97.98664,99.50769,99.92412,101.58425,101.77809,100.92612,98.86683,99.73694,100.6659,NA,100.36394,99.87294,97.41746,98.1852,96.36911,95.10848,95.22385,100.00191,101.27745,100.04082,NA,NA,NA,NA,97.71213,97.67382813,97.98867035,101.6353683,102.8098373,103.6156006,102.7308273,100.1703491,97.6427002,98.02169037,99.36138916,101.3843613,99.37431335,97.65666962,99.34172058,100.4426422,NA,NA
Not classified,INX,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,INX,"Primary completion rate, female (% of relevant age group)",SE.PRM.CMPT.FE.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,INX,"Primary completion rate, male (% of relevant age group)",SE.PRM.CMPT.MA.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Not classified,INX,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
